Flow info:,536.0,0.0,0.0,0.0,0.0,536.0,0.0,536.0,536.0,536.0,535.9649658203125,0.0,536.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,3731.5871886120995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #65
Flow info:,320445.0,1250.0,0.0,612.1111111111111,598.5433243392755,21363.0,74004.33295099605,288450.0,1.0,25516.0,4252.67219543457,5937.307542333494,14363.0,301.0,306242.0,38280.24864196777,101154.04662243792,288450.0,1.0,0.0,21.844618182142845,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #66
Flow info:,605.0,0.0,0.0,0.0,0.0,605.0,0.0,605.0,605.0,605.0,604.8679351806641,0.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.5068979109183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #67
Flow info:,321958.0,1250.0,0.0,612.1111111111111,598.5433243392755,21464.0,71696.1818087869,279939.0,2.0,31039.0,5173.166592915853,7156.82668016031,15599.0,152.0,306564.0,38320.51157951355,97796.38441188524,279939.0,2.0,0.0,21.741961951732463,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #68
Flow info:,466.0,0.0,0.0,0.0,0.0,466.0,0.0,466.0,466.0,466.0,466.1083221435547,0.0,466.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,4290.848081841432,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #69
Flow info:,310173.0,1250.0,0.0,612.1111111111111,598.5433243392755,20678.0,69668.86175439127,272092.0,1.0,25755.0,4292.527834574382,6175.440347166545,15206.0,207.0,302086.0,37760.73455810547,94832.84844675701,272092.0,1.0,0.0,22.568048210552206,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #70
Flow info:,904.0,0.0,0.0,0.0,0.0,904.0,0.0,904.0,904.0,904.0,904.083251953125,0.0,904.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,2212.1856540084386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #71
Flow info:,303607.0,1250.0,0.0,612.1111111111111,598.5433243392755,20240.0,70307.59099686555,274076.0,1.0,21245.0,3540.8337910970054,4467.510252408018,9399.0,298.0,294632.0,36828.99475097656,95964.44674682502,274076.0,1.0,0.0,23.05612288168868,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #72
Flow info:,770.0,0.0,0.0,0.0,0.0,770.0,0.0,770.0,770.0,770.0,769.8535919189453,0.0,770.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.8965624032207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #73
Flow info:,374553.0,1250.0,0.0,637.1,570.232204164818,22033.0,68987.23723888256,281328.0,1.0,86362.0,12337.41215297154,26427.681585787395,71253.0,101.0,361415.0,40157.21215142144,93437.8560644135,281328.0,1.0,0.0,21.358795001110764,1250.0,395.55555555555554,512.5417885083325,262699.08496732026,1.0,1.0,1.0,1.0,0.0,417.55555555555554,637.1,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #74
Flow info:,864.0,0.0,0.0,0.0,0.0,864.0,0.0,864.0,864.0,864.0,864.0289306640625,0.0,864.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,2314.737306843267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #75
Flow info:,327322.0,1250.0,0.0,612.1111111111111,598.5433243392755,21821.0,71713.20280541497,280535.0,4.0,40652.0,6775.339444478353,7185.897474901962,16793.0,561.0,311847.0,38980.8714389801,97827.0026548196,280535.0,4.0,0.0,21.38566875083765,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #76
Flow info:,8186.0,0.0,0.0,0.0,0.0,8186.0,0.0,8186.0,8186.0,8186.0,8186.101913452148,0.0,8186.0,8186.0,0.0,0.0,0.0,0.0,0.0,0.0,244.31652832386777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #77
Flow info:,306301.0,1250.0,0.0,612.1111111111111,598.5433243392755,20420.0,68996.97839435643,269332.0,3.0,21817.0,3636.16148630778,4507.715909330077,9721.0,150.0,296816.0,37102.01382637024,94022.35225067835,269332.0,3.0,0.0,22.853328351703095,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #78
Flow info:,764.0,0.0,0.0,0.0,0.0,764.0,0.0,764.0,764.0,764.0,764.1315460205078,0.0,764.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,2617.3503900156006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #79
Flow info:,328942.0,1250.0,0.0,612.1111111111111,598.5433243392755,21929.0,71380.89775850033,279028.0,1.0,30789.0,5131.48307800293,6977.160889639296,16771.0,82.0,318484.0,39810.508489608765,97029.57685820568,279028.0,1.0,0.0,21.280343383226437,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #80
Flow info:,1004.0,0.0,0.0,0.0,0.0,1004.0,0.0,1004.0,1004.0,1004.0,1003.9806365966797,0.0,1004.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,1992.0702920921397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #81
Flow info:,326807.0,1250.0,0.0,612.1111111111111,598.5433243392755,21787.0,71834.3629861576,280780.0,1.0,38351.0,6391.843159993489,7127.976466413076,18037.0,160.0,317550.0,39693.742990493774,97816.78500718839,280780.0,1.0,0.0,21.41936839402128,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #82
Flow info:,819.0,0.0,0.0,0.0,0.0,819.0,0.0,819.0,819.0,819.0,818.9678192138672,0.0,819.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,2442.098398835517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #83
Flow info:,312546.0,1250.0,0.0,688.625,590.9457160228122,20836.0,70817.61771548225,276500.0,2.0,312546.0,44649.43068368094,106667.5646612422,286207.0,157.0,303449.0,43349.87912859236,102917.94605822614,276500.0,2.0,0.0,25.596231023721636,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,688.625,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #84
Flow info:,307770.0,1250.0,0.0,614.8888888888889,600.2169283776584,20518.0,70832.7737965702,276321.0,1.0,24429.0,4071.513811747233,5776.487442887299,14460.0,178.0,300639.0,37579.864263534546,96549.11013640086,276321.0,1.0,0.0,22.744256054585975,1250.0,392.6875,523.7311929797575,274294.3625,1.0,1.0,1.0,1.0,0.0,414.1875,614.8888888888889,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #85
Flow info:,769.0,0.0,0.0,0.0,0.0,769.0,0.0,769.0,769.0,769.0,768.8999176025391,0.0,769.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.1187596899226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #86
Flow info:,299925.0,1250.0,0.0,612.1111111111111,598.5433243392755,19995.0,69721.74463699452,271753.0,2.0,20630.0,3438.3535385131836,4341.981172529433,9781.0,164.0,292031.0,36503.881216049194,95154.74778948013,271753.0,2.0,0.0,23.339161208829733,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #87
Flow info:,729.0,0.0,0.0,0.0,0.0,729.0,0.0,729.0,729.0,729.0,728.8455963134766,0.0,729.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,2744.065423617926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #88
Flow info:,308831.0,1250.0,0.0,612.1111111111111,598.5433243392755,20589.0,70437.90234144146,274722.0,2.0,26952.0,4492.0047124226885,6113.978060339881,15062.0,384.0,293967.0,36745.87607383728,96246.34077619338,274722.0,2.0,0.0,22.666120088224556,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #89
Flow info:,816.0,0.0,0.0,0.0,0.0,816.0,0.0,816.0,816.0,816.0,815.8683776855469,0.0,816.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,2451.375803623612,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #90
Flow info:,319596.0,1250.0,0.0,612.1111111111111,598.5433243392755,21306.0,74401.60012307682,290009.0,2.0,22735.0,3789.1467412312827,5295.415838286484,12606.0,156.0,311659.0,38957.3872089386,101515.47869264593,290009.0,2.0,0.0,21.90264852295777,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #91
Flow info:,742.0,0.0,0.0,0.0,0.0,742.0,0.0,742.0,742.0,742.0,741.9586181640625,0.0,742.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.568123393316,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #92
Flow info:,7450.0,0.0,0.0,0.0,0.0,7450.0,0.0,7450.0,7450.0,7450.0,7450.103759765625,0.0,7450.0,7450.0,0.0,0.0,0.0,0.0,0.0,0.0,268.452636968766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #93
Flow info:,312749.0,1250.0,0.0,614.8888888888889,600.2169283776584,20850.0,71124.3998538592,277443.0,2.0,25520.0,4253.307978312175,6042.7368360338005,13916.0,139.0,303117.0,37889.62960243225,96961.02985637597,277443.0,2.0,0.0,22.382172402962727,1250.0,392.6875,523.7311929797575,274294.3625,1.0,1.0,1.0,1.0,0.0,414.1875,614.8888888888889,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #94
Flow info:,530.0,0.0,0.0,0.0,0.0,530.0,0.0,530.0,530.0,530.0,530.0045013427734,0.0,530.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.552856500225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #95
Flow info:,327718.0,1250.0,0.0,691.75,592.4203985105751,21848.0,70048.03411890083,274132.0,1.0,327718.0,46816.85992649623,104126.77756702168,282306.0,196.0,313561.0,44794.423239571704,101613.19105091998,274132.0,1.0,0.0,24.41123015621851,1250.0,392.6875,523.7311929797575,274294.3625,1.0,1.0,1.0,1.0,0.0,414.1875,691.75,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #96
Flow info:,324838.0,1250.0,0.0,612.1111111111111,598.5433243392755,21656.0,77188.92324213448,300538.0,1.0,18416.0,3069.321314493815,4196.670029752772,10286.0,167.0,318985.0,39873.12316894531,105372.68643597508,300538.0,1.0,0.0,21.54920809207402,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #97
Flow info:,1003.0,0.0,0.0,0.0,0.0,334.0,326.9996064234036,712.0,143.0,0.0,0.0,0.0,0.0,0.0,855.0,427.48451232910156,402.2495221879726,712.0,143.0,0.0,996.9821725695269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,252.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #98
Flow info:,361056.0,1250.0,0.0,614.8888888888889,600.2169283776584,24070.0,71432.26922329931,278621.0,2.0,76371.0,12728.492418924967,21008.629281109872,54494.0,169.0,350479.0,43809.89074707031,96803.09696775478,278621.0,2.0,0.0,19.387569426147614,1250.0,392.6875,523.7311929797575,274294.3625,1.0,1.0,1.0,1.0,0.0,414.1875,614.8888888888889,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #99
Flow info:,431.0,0.0,0.0,0.0,0.0,431.0,0.0,431.0,431.0,431.0,431.060791015625,0.0,431.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,4639.716814159292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #100
Flow info:,311518.0,1250.0,0.0,612.1111111111111,598.5433243392755,20768.0,71159.49409918657,277704.0,2.0,26238.0,4372.994105021159,5743.052429389627,13833.0,199.0,302653.0,37831.60448074341,97026.01728526846,277704.0,2.0,0.0,22.47061497733432,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #101
Flow info:,133.0,0.0,0.0,0.0,0.0,133.0,0.0,133.0,133.0,133.0,133.03756713867188,0.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,15033.347670250896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #102
Flow info:,311891.0,1250.0,0.0,612.1111111111111,598.5433243392755,20793.0,70251.19833252265,274538.0,0.0,31258.0,5209.644635518392,3737.906946151957,9853.0,831.0,303123.0,37890.37466049194,95835.18608760856,274538.0,0.0,0.0,22.443749832781034,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #103
Flow info:,638.0,0.0,0.0,0.0,0.0,638.0,0.0,638.0,638.0,638.0,638.0081176757812,0.0,638.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,3134.7563527653215,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #104
Flow info:,310476.0,1250.0,0.0,612.1111111111111,598.5433243392755,20698.0,70948.01688123865,276760.0,6.0,21610.0,3601.670265197754,4539.206732289393,10947.0,193.0,303197.0,37899.61338043213,96685.97807964982,276760.0,6.0,0.0,22.546021404804524,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #105
Flow info:,270.0,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,270.0,270.1282501220703,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,7403.890556045896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #106
Flow info:,299599.0,1250.0,0.0,614.8888888888889,600.2169283776584,19973.0,69393.06064501201,270553.0,2.0,18278.0,3046.313921610514,4358.775889854571,11529.0,192.0,296096.0,37012.0108127594,94494.21534710149,270553.0,2.0,0.0,23.364569249464232,1250.0,392.6875,523.7311929797575,274294.3625,1.0,1.0,1.0,1.0,0.0,414.1875,614.8888888888889,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #107
Flow info:,478.0,0.0,0.0,0.0,0.0,478.0,0.0,478.0,478.0,478.0,478.0292510986328,0.0,478.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,4183.844389027431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #108
Flow info:,321047.0,1250.0,0.0,614.8888888888889,600.2169283776584,21403.0,71224.92896347091,278143.0,1.0,24079.0,4013.180732727051,5100.177079137278,11387.0,149.0,309839.0,38729.87627983093,97015.86598388925,278143.0,1.0,0.0,21.803656552319264,1250.0,392.6875,523.7311929797575,274294.3625,1.0,1.0,1.0,1.0,0.0,414.1875,614.8888888888889,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #109
Flow info:,767.0,0.0,0.0,0.0,0.0,767.0,0.0,767.0,767.0,767.0,766.9925689697266,0.0,767.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.587193036991,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #110
Flow info:,302987.0,1250.0,0.0,614.8888888888889,600.2169283776584,20199.0,70119.40215695115,273374.0,1.0,17894.0,2982.338269551595,4149.362787148191,10605.0,142.0,298224.0,37277.99654006958,95525.23404685568,273374.0,1.0,0.0,23.103293936198675,1250.0,392.6875,523.7311929797575,274294.3625,1.0,1.0,1.0,1.0,0.0,414.1875,614.8888888888889,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #111
Flow info:,549.0,0.0,0.0,0.0,0.0,549.0,0.0,549.0,549.0,549.0,548.8395690917969,0.0,549.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,3644.05212858384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #112
Flow info:,313037.0,1250.0,0.0,612.1111111111111,598.5433243392755,20869.0,70830.41242222351,276514.0,1.0,29974.0,4995.663960774739,7179.920629485517,16437.0,98.0,301558.0,37694.75221633911,96588.2187630869,276514.0,1.0,0.0,22.361579683344353,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #113
Flow info:,523.0,0.0,0.0,0.0,0.0,523.0,0.0,523.0,523.0,523.0,522.8519439697266,0.0,523.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,3825.174646602827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #114
Flow info:,352327.0,1250.0,0.0,612.1111111111111,598.5433243392755,23488.0,71553.7021852491,277044.0,3.0,68501.0,11416.83260599772,22152.23947064506,55824.0,146.0,296678.0,37084.758281707764,97013.84335442558,277044.0,3.0,0.0,19.867914135255514,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #115
Flow info:,358.0,0.0,0.0,0.0,0.0,358.0,0.0,358.0,358.0,358.0,358.1047058105469,0.0,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,5584.9587217043945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #116
Flow info:,306735.0,1250.0,0.0,614.8888888888889,600.2169283776584,20449.0,70692.1798602998,275642.0,1.0,20951.0,3491.8387730916343,4904.722702428295,11778.0,117.0,299696.0,37461.99607849121,96365.56480571278,275642.0,1.0,0.0,22.820998958446687,1250.0,392.6875,523.7311929797575,274294.3625,1.0,1.0,1.0,1.0,0.0,414.1875,614.8888888888889,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #117
Flow info:,658.0,0.0,0.0,0.0,0.0,658.0,0.0,658.0,658.0,658.0,658.0352783203125,0.0,658.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.350724637681,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #118
Flow info:,320493.0,1250.0,0.0,612.1111111111111,598.5433243392755,21366.0,71832.56699275461,280668.0,1.0,30205.0,5034.168561299642,6473.827848178086,16551.0,398.0,312045.0,39005.63716888428,97827.0144688656,280668.0,1.0,0.0,21.84135183690473,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #119
Flow info:,1138.0,0.0,0.0,0.0,0.0,1138.0,0.0,1138.0,1138.0,1138.0,1137.9718780517578,0.0,1138.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.5126754661637,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #120
Flow info:,335532.0,1250.0,0.0,612.1111111111111,598.5433243392755,22369.0,72077.39089542459,281733.0,1.0,47074.0,7845.640182495117,11415.259633779091,24657.0,158.0,315473.0,39434.13496017456,98163.77326725273,281733.0,1.0,0.0,20.862394773623397,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #121
Flow info:,501.0,0.0,0.0,0.0,0.0,501.0,0.0,501.0,501.0,501.0,501.1558532714844,0.0,501.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.7745004757376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #122
Flow info:,321734.0,1250.0,0.0,612.1111111111111,598.5433243392755,21449.0,73265.73110690307,285871.0,1.0,29096.0,4849.3146896362305,6175.460480388732,16487.0,251.0,315713.0,39464.11609649658,99800.82508358324,285871.0,1.0,0.0,21.757106969506093,1250.0,391.125,522.0016443141407,272485.7166666667,1.0,1.0,1.0,1.0,0.0,412.625,612.1111111111111,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #123
Flow info:,746.0,0.0,0.0,0.0,0.0,746.0,0.0,746.0,746.0,746.0,746.0117340087891,0.0,746.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,2680.922978587408,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #124
Flow info:,306960.0,1250.0,0.0,614.8888888888889,600.2169283776584,20464.0,69862.6053145243,272642.0,1.0,24290.0,4048.307736714681,5661.7673441089,12951.0,141.0,297738.0,37217.22960472107,95234.10005635419,272642.0,1.0,0.0,22.80428401773072,1250.0,392.6875,523.7311929797575,274294.3625,1.0,1.0,1.0,1.0,0.0,414.1875,614.8888888888889,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #125
Flow info:,906.0,0.0,0.0,0.0,0.0,906.0,0.0,906.0,906.0,906.0,905.9906005859375,0.0,906.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.5284210526315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #126
Flow info:,323886.0,1250.0,0.0,634.6,568.7755268996724,19052.0,68001.3040837723,282649.0,2.0,39275.0,5610.70442199707,6328.43369192113,17806.0,675.0,315348.0,35038.65665859646,92993.28256770069,282649.0,2.0,0.0,24.700055061701494,1250.0,394.1666666666667,510.9911073244875,261111.91176470587,1.0,1.0,1.0,1.0,0.0,416.1666666666667,634.6,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #127
Flow info:,2336.0,0.0,0.0,0.0,0.0,2336.0,0.0,2336.0,2336.0,2336.0,2336.0252380371094,0.0,2336.0,2336.0,0.0,0.0,0.0,0.0,0.0,0.0,856.1551337007553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,252.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #128
